path_to_img,clarity
gs://ss_diamonds_dataset/SI1/2102054.jpg,SI1
gs://ss_diamonds_dataset/SI1/220327-382.jpg,SI1
gs://ss_diamonds_dataset/SI1/2071910.jpg,SI1
gs://ss_diamonds_dataset/SI1/2135377.jpg,SI1
gs://ss_diamonds_dataset/SI1/220576-18.jpg,SI1
gs://ss_diamonds_dataset/SI1/222131-127.jpg,SI1
gs://ss_diamonds_dataset/SI1/2138653.jpg,SI1
gs://ss_diamonds_dataset/SI1/2128440.jpg,SI1
gs://ss_diamonds_dataset/SI1/220178-170.jpg,SI1
gs://ss_diamonds_dataset/SI1/220278-420.jpg,SI1
gs://ss_diamonds_dataset/SI1/2098397.jpg,SI1
gs://ss_diamonds_dataset/SI1/220659-43.jpg,SI1
gs://ss_diamonds_dataset/SI1/2137206.jpg,SI1
gs://ss_diamonds_dataset/SI1/2125602.jpg,SI1
gs://ss_diamonds_dataset/SI1/2135411.jpg,SI1
gs://ss_diamonds_dataset/SI1/2077150.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104814.jpg,SI1
gs://ss_diamonds_dataset/SI1/2124508.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104800.jpg,SI1
gs://ss_diamonds_dataset/SI1/2122179.jpg,SI1
gs://ss_diamonds_dataset/SI1/2063131.jpg,SI1
gs://ss_diamonds_dataset/SI1/2086803.jpg,SI1
gs://ss_diamonds_dataset/SI1/222139-733.jpg,SI1
gs://ss_diamonds_dataset/SI1/2045690.jpg,SI1
gs://ss_diamonds_dataset/SI1/2138121.jpg,SI1
gs://ss_diamonds_dataset/SI1/2106971.jpg,SI1
gs://ss_diamonds_dataset/SI1/2029038.jpg,SI1
gs://ss_diamonds_dataset/SI1/2061040.jpg,SI1
gs://ss_diamonds_dataset/SI1/223495-629.jpg,SI1
gs://ss_diamonds_dataset/SI1/2094591.jpg,SI1
gs://ss_diamonds_dataset/SI1/2070165.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104196.jpg,SI1
gs://ss_diamonds_dataset/SI1/2079627.jpg,SI1
gs://ss_diamonds_dataset/SI1/2076272.jpg,SI1
gs://ss_diamonds_dataset/SI1/221171-137.jpg,SI1
gs://ss_diamonds_dataset/SI1/223400-106.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104828.jpg,SI1
gs://ss_diamonds_dataset/SI1/2080282.jpg,SI1
gs://ss_diamonds_dataset/SI1/223357-87.jpg,SI1
gs://ss_diamonds_dataset/SI1/223409-273.jpg,SI1
gs://ss_diamonds_dataset/SI1/2080296.jpg,SI1
gs://ss_diamonds_dataset/SI1/2110691.jpg,SI1
gs://ss_diamonds_dataset/SI1/220485-394.jpg,SI1
gs://ss_diamonds_dataset/SI1/2134727.jpg,SI1
gs://ss_diamonds_dataset/SI1/220544-155.jpg,SI1
gs://ss_diamonds_dataset/SI1/2124534.jpg,SI1
gs://ss_diamonds_dataset/SI1/2135439.jpg,SI1
gs://ss_diamonds_dataset/SI1/1026667.jpg,SI1
gs://ss_diamonds_dataset/SI1/2079633.jpg,SI1
gs://ss_diamonds_dataset/SI1/2129776.jpg,SI1
gs://ss_diamonds_dataset/SI1/220482-115.jpg,SI1
gs://ss_diamonds_dataset/SI1/220418-70.jpg,SI1
gs://ss_diamonds_dataset/SI1/223401-71.jpg,SI1
gs://ss_diamonds_dataset/SI1/221062-336.jpg,SI1
gs://ss_diamonds_dataset/SI1/2059508.jpg,SI1
gs://ss_diamonds_dataset/SI1/2057525.jpg,SI1
gs://ss_diamonds_dataset/SI1/2115064.jpg,SI1
gs://ss_diamonds_dataset/SI1/2079800.jpg,SI1
gs://ss_diamonds_dataset/SI1/220479-218.jpg,SI1
gs://ss_diamonds_dataset/SI1/2085305.jpg,SI1
gs://ss_diamonds_dataset/SI1/2054992.jpg,SI1
gs://ss_diamonds_dataset/SI1/2120961.jpg,SI1
gs://ss_diamonds_dataset/SI1/2015070.jpg,SI1
gs://ss_diamonds_dataset/SI1/2054986.jpg,SI1
gs://ss_diamonds_dataset/SI1/2075790.jpg,SI1
gs://ss_diamonds_dataset/SI1/2118232.jpg,SI1
gs://ss_diamonds_dataset/SI1/2080269.jpg,SI1
gs://ss_diamonds_dataset/SI1/220311-196.jpg,SI1
gs://ss_diamonds_dataset/SI1/2120975.jpg,SI1
gs://ss_diamonds_dataset/SI1/2088635.jpg,SI1
gs://ss_diamonds_dataset/SI1/2075948.jpg,SI1
gs://ss_diamonds_dataset/SI1/2057257.jpg,SI1
gs://ss_diamonds_dataset/SI1/2071290.jpg,SI1
gs://ss_diamonds_dataset/SI1/2020961.jpg,SI1
gs://ss_diamonds_dataset/SI1/221068-194.jpg,SI1
gs://ss_diamonds_dataset/SI1/2097073.jpg,SI1
gs://ss_diamonds_dataset/SI1/2117667.jpg,SI1
gs://ss_diamonds_dataset/SI1/2118554.jpg,SI1
gs://ss_diamonds_dataset/SI1/220207-577.jpg,SI1
gs://ss_diamonds_dataset/SI1/220515-172.jpg,SI1
gs://ss_diamonds_dataset/SI1/220494-144.jpg,SI1
gs://ss_diamonds_dataset/SI1/220606-293.jpg,SI1
gs://ss_diamonds_dataset/SI1/220485-425.jpg,SI1
gs://ss_diamonds_dataset/SI1/220264-837.jpg,SI1
gs://ss_diamonds_dataset/SI1/220484-150.jpg,SI1
gs://ss_diamonds_dataset/SI1/2119104.jpg,SI1
gs://ss_diamonds_dataset/SI1/2080241.jpg,SI1
gs://ss_diamonds_dataset/SI1/220494-76.jpg,SI1
gs://ss_diamonds_dataset/SI1/220676-2.jpg,SI1
gs://ss_diamonds_dataset/SI1/2112051.jpg,SI1
gs://ss_diamonds_dataset/SI1/2069391.jpg,SI1
gs://ss_diamonds_dataset/SI1/220268-96.jpg,SI1
gs://ss_diamonds_dataset/SI1/222140-190.jpg,SI1
gs://ss_diamonds_dataset/SI1/220382-617.jpg,SI1
gs://ss_diamonds_dataset/SI1/2112045.jpg,SI1
gs://ss_diamonds_dataset/SI1/2069385.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104627.jpg,SI1
gs://ss_diamonds_dataset/SI1/2101987.jpg,SI1
gs://ss_diamonds_dataset/SI1/220344-218.jpg,SI1
gs://ss_diamonds_dataset/SI1/2097729.jpg,SI1
gs://ss_diamonds_dataset/SI1/2080255.jpg,SI1
gs://ss_diamonds_dataset/SI1/220184-92.jpg,SI1
gs://ss_diamonds_dataset/SI1/2136695.jpg,SI1
gs://ss_diamonds_dataset/SI1/221074-48.jpg,SI1
gs://ss_diamonds_dataset/SI1/2014420.jpg,SI1
gs://ss_diamonds_dataset/SI1/2092137.jpg,SI1
gs://ss_diamonds_dataset/SI1/220542-104.jpg,SI1
gs://ss_diamonds_dataset/SI1/2069393.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104631.jpg,SI1
gs://ss_diamonds_dataset/SI1/2122190.jpg,SI1
gs://ss_diamonds_dataset/SI1/2112053.jpg,SI1
gs://ss_diamonds_dataset/SI1/2080243.jpg,SI1
gs://ss_diamonds_dataset/SI1/2014350.jpg,SI1
gs://ss_diamonds_dataset/SI1/2136683.jpg,SI1
gs://ss_diamonds_dataset/SI1/1987164.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104143.jpg,SI1
gs://ss_diamonds_dataset/SI1/2092135.jpg,SI1
gs://ss_diamonds_dataset/SI1/220488-362.jpg,SI1
gs://ss_diamonds_dataset/SI1/222118-217.jpg,SI1
gs://ss_diamonds_dataset/SI1/2117659.jpg,SI1
gs://ss_diamonds_dataset/SI1/2136697.jpg,SI1
gs://ss_diamonds_dataset/SI1/220604-155.jpg,SI1
gs://ss_diamonds_dataset/SI1/2116547.jpg,SI1
gs://ss_diamonds_dataset/SI1/2138862.jpg,SI1
gs://ss_diamonds_dataset/SI1/223441-137.jpg,SI1
gs://ss_diamonds_dataset/SI1/2119112.jpg,SI1
gs://ss_diamonds_dataset/SI1/2101985.jpg,SI1
gs://ss_diamonds_dataset/SI1/2052311.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104625.jpg,SI1
gs://ss_diamonds_dataset/SI1/2069387.jpg,SI1
gs://ss_diamonds_dataset/SI1/220624-69.jpg,SI1
gs://ss_diamonds_dataset/SI1/221067-36.jpg,SI1
gs://ss_diamonds_dataset/SI1/2112047.jpg,SI1
gs://ss_diamonds_dataset/SI1/2120963.jpg,SI1
gs://ss_diamonds_dataset/SI1/2067382.jpg,SI1
gs://ss_diamonds_dataset/SI1/227012-69.jpg,SI1
gs://ss_diamonds_dataset/SI1/1892541.jpg,SI1
gs://ss_diamonds_dataset/SI1/2115066.jpg,SI1
gs://ss_diamonds_dataset/SI1/2113417.jpg,SI1
gs://ss_diamonds_dataset/SI1/2071286.jpg,SI1
gs://ss_diamonds_dataset/SI1/2099048.jpg,SI1
gs://ss_diamonds_dataset/SI1/220523-166.jpg,SI1
gs://ss_diamonds_dataset/SI1/220505-37.jpg,SI1
gs://ss_diamonds_dataset/SI1/221213-55.jpg,SI1
gs://ss_diamonds_dataset/SI1/1026842.jpg,SI1
gs://ss_diamonds_dataset/SI1/221207-34.jpg,SI1
gs://ss_diamonds_dataset/SI1/2041351.jpg,SI1
gs://ss_diamonds_dataset/SI1/220564-104.jpg,SI1
gs://ss_diamonds_dataset/SI1/2075792.jpg,SI1
gs://ss_diamonds_dataset/SI1/2107310.jpg,SI1
gs://ss_diamonds_dataset/SI1/2108023.jpg,SI1
gs://ss_diamonds_dataset/SI1/2137238.jpg,SI1
gs://ss_diamonds_dataset/SI1/222131-85.jpg,SI1
gs://ss_diamonds_dataset/SI1/2122153.jpg,SI1
gs://ss_diamonds_dataset/SI1/2021328.jpg,SI1
gs://ss_diamonds_dataset/SI1/2027759.jpg,SI1
gs://ss_diamonds_dataset/SI1/220494-185.jpg,SI1
gs://ss_diamonds_dataset/SI1/2071279.jpg,SI1
gs://ss_diamonds_dataset/SI1/227017-9.jpg,SI1
gs://ss_diamonds_dataset/SI1/220566-559.jpg,SI1
gs://ss_diamonds_dataset/SI1/2087289.jpg,SI1
gs://ss_diamonds_dataset/SI1/2121328.jpg,SI1
gs://ss_diamonds_dataset/SI1/2102297.jpg,SI1
gs://ss_diamonds_dataset/SI1/2125628.jpg,SI1
gs://ss_diamonds_dataset/SI1/2020022.jpg,SI1
gs://ss_diamonds_dataset/SI1/2134725.jpg,SI1
gs://ss_diamonds_dataset/SI1/223355-205.jpg,SI1
gs://ss_diamonds_dataset/SI1/220657-44.jpg,SI1
gs://ss_diamonds_dataset/SI1/2074473.jpg,SI1
gs://ss_diamonds_dataset/SI1/227041-3.jpg,SI1
gs://ss_diamonds_dataset/SI1/2080294.jpg,SI1
gs://ss_diamonds_dataset/SI1/2077152.jpg,SI1
gs://ss_diamonds_dataset/SI1/223454-99.jpg,SI1
gs://ss_diamonds_dataset/SI1/220571-13.jpg,SI1
gs://ss_diamonds_dataset/SI1/220265-367.jpg,SI1
gs://ss_diamonds_dataset/SI1/222183-341.jpg,SI1
gs://ss_diamonds_dataset/SI1/2098395.jpg,SI1
gs://ss_diamonds_dataset/SI1/2073452.jpg,SI1
gs://ss_diamonds_dataset/SI1/2128442.jpg,SI1
gs://ss_diamonds_dataset/SI1/220417-162.jpg,SI1
gs://ss_diamonds_dataset/SI1/2078513.jpg,SI1
gs://ss_diamonds_dataset/SI1/2136668.jpg,SI1
gs://ss_diamonds_dataset/SI1/220259-851.jpg,SI1
gs://ss_diamonds_dataset/SI1/1938219.jpg,SI1
gs://ss_diamonds_dataset/SI1/2128456.jpg,SI1
gs://ss_diamonds_dataset/SI1/220178-166.jpg,SI1
gs://ss_diamonds_dataset/SI1/220406-365.jpg,SI1
gs://ss_diamonds_dataset/SI1/2138123.jpg,SI1
gs://ss_diamonds_dataset/SI1/2063133.jpg,SI1
gs://ss_diamonds_dataset/SI1/2077146.jpg,SI1
gs://ss_diamonds_dataset/SI1/222017-226.jpg,SI1
gs://ss_diamonds_dataset/SI1/2076258.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104355.jpg,SI1
gs://ss_diamonds_dataset/SI1/220200-290.jpg,SI1
gs://ss_diamonds_dataset/SI1/2090534.jpg,SI1
gs://ss_diamonds_dataset/SI1/2098168.jpg,SI1
gs://ss_diamonds_dataset/SI1/2107884.jpg,SI1
gs://ss_diamonds_dataset/SI1/2119462.jpg,SI1
gs://ss_diamonds_dataset/SI1/8010409.jpg,SI1
gs://ss_diamonds_dataset/SI1/222122-569.jpg,SI1
gs://ss_diamonds_dataset/SI1/220554-396.jpg,SI1
gs://ss_diamonds_dataset/SI1/2116989.jpg,SI1
gs://ss_diamonds_dataset/SI1/2044765.jpg,SI1
gs://ss_diamonds_dataset/SI1/2071906.jpg,SI1
gs://ss_diamonds_dataset/SI1/2093983.jpg,SI1
gs://ss_diamonds_dataset/SI1/2135836.jpg,SI1
gs://ss_diamonds_dataset/SI1/220646-516.jpg,SI1
gs://ss_diamonds_dataset/SI1/2006542.jpg,SI1
gs://ss_diamonds_dataset/SI1/1996519.jpg,SI1
gs://ss_diamonds_dataset/SI1/221077-27.jpg,SI1
gs://ss_diamonds_dataset/SI1/220591-128.jpg,SI1
gs://ss_diamonds_dataset/SI1/2069185.jpg,SI1
gs://ss_diamonds_dataset/SI1/221131-117.jpg,SI1
gs://ss_diamonds_dataset/SI1/220144-107.jpg,SI1
gs://ss_diamonds_dataset/SI1/220196-886.jpg,SI1
gs://ss_diamonds_dataset/SI1/220357-66.jpg,SI1
gs://ss_diamonds_dataset/SI1/2049533.jpg,SI1
gs://ss_diamonds_dataset/SI1/221142-88.jpg,SI1
gs://ss_diamonds_dataset/SI1/2114152.jpg,SI1
gs://ss_diamonds_dataset/SI1/1015046.jpg,SI1
gs://ss_diamonds_dataset/SI1/222147-139.jpg,SI1
gs://ss_diamonds_dataset/SI1/2011770.jpg,SI1
gs://ss_diamonds_dataset/SI1/222167-195.jpg,SI1
gs://ss_diamonds_dataset/SI1/220447-154.jpg,SI1
gs://ss_diamonds_dataset/SI1/1020943.jpg,SI1
gs://ss_diamonds_dataset/SI1/2118026.jpg,SI1
gs://ss_diamonds_dataset/SI1/2081363.jpg,SI1
gs://ss_diamonds_dataset/SI1/220623-146.jpg,SI1
gs://ss_diamonds_dataset/SI1/2095302.jpg,SI1
gs://ss_diamonds_dataset/SI1/2113167.jpg,SI1
gs://ss_diamonds_dataset/SI1/220627-38.jpg,SI1
gs://ss_diamonds_dataset/SI1/220394-11.jpg,SI1
gs://ss_diamonds_dataset/SI1/2094791.jpg,SI1
gs://ss_diamonds_dataset/SI1/2078739.jpg,SI1
gs://ss_diamonds_dataset/SI1/2048822.jpg,SI1
gs://ss_diamonds_dataset/SI1/222116-136.jpg,SI1
gs://ss_diamonds_dataset/SI1/2076072.jpg,SI1
gs://ss_diamonds_dataset/SI1/2138309.jpg,SI1
gs://ss_diamonds_dataset/SI1/2139003.jpg,SI1
gs://ss_diamonds_dataset/SI1/220337-37.jpg,SI1
gs://ss_diamonds_dataset/SI1/223447-402.jpg,SI1
gs://ss_diamonds_dataset/SI1/2134527.jpg,SI1
gs://ss_diamonds_dataset/SI1/2070417.jpg,SI1
gs://ss_diamonds_dataset/SI1/220529-52.jpg,SI1
gs://ss_diamonds_dataset/SI1/2113826.jpg,SI1
gs://ss_diamonds_dataset/SI1/2036324.jpg,SI1
gs://ss_diamonds_dataset/SI1/2114191.jpg,SI1
gs://ss_diamonds_dataset/SI1/220408-88.jpg,SI1
gs://ss_diamonds_dataset/SI1/2086381.jpg,SI1
gs://ss_diamonds_dataset/SI1/2073678.jpg,SI1
gs://ss_diamonds_dataset/SI1/2074117.jpg,SI1
gs://ss_diamonds_dataset/SI1/2085878.jpg,SI1
gs://ss_diamonds_dataset/SI1/220489-398.jpg,SI1
gs://ss_diamonds_dataset/SI1/2099289.jpg,SI1
gs://ss_diamonds_dataset/SI1/2138453.jpg,SI1
gs://ss_diamonds_dataset/SI1/220427-43.jpg,SI1
gs://ss_diamonds_dataset/SI1/220606-21.jpg,SI1
gs://ss_diamonds_dataset/SI1/1979053.jpg,SI1
gs://ss_diamonds_dataset/SI1/223433-527.jpg,SI1
gs://ss_diamonds_dataset/SI1/220575-77.jpg,SI1
gs://ss_diamonds_dataset/SI1/2124708.jpg,SI1
gs://ss_diamonds_dataset/SI1/2082865.jpg,SI1
gs://ss_diamonds_dataset/SI1/2122379.jpg,SI1
gs://ss_diamonds_dataset/SI1/2138321.jpg,SI1
gs://ss_diamonds_dataset/SI1/2002903.jpg,SI1
gs://ss_diamonds_dataset/SI1/2138447.jpg,SI1
gs://ss_diamonds_dataset/SI1/220650-209.jpg,SI1
gs://ss_diamonds_dataset/SI1/2116962.jpg,SI1
gs://ss_diamonds_dataset/SI1/2029238.jpg,SI1
gs://ss_diamonds_dataset/SI1/220416-173.jpg,SI1
gs://ss_diamonds_dataset/SI1/2094626.jpg,SI1
gs://ss_diamonds_dataset/SI1/2122580.jpg,SI1
gs://ss_diamonds_dataset/SI1/2059640.jpg,SI1
gs://ss_diamonds_dataset/SI1/2091986.jpg,SI1
gs://ss_diamonds_dataset/SI1/220419-26.jpg,SI1
gs://ss_diamonds_dataset/SI1/2109705.jpg,SI1
gs://ss_diamonds_dataset/SI1/2137833.jpg,SI1
gs://ss_diamonds_dataset/SI1/220344-178.jpg,SI1
gs://ss_diamonds_dataset/SI1/2092531.jpg,SI1
gs://ss_diamonds_dataset/SI1/2134484.jpg,SI1
gs://ss_diamonds_dataset/SI1/2125589.jpg,SI1
gs://ss_diamonds_dataset/SI1/2092525.jpg,SI1
gs://ss_diamonds_dataset/SI1/777234-1.jpg,SI1
gs://ss_diamonds_dataset/SI1/2117249.jpg,SI1
gs://ss_diamonds_dataset/SI1/220321-84.jpg,SI1
gs://ss_diamonds_dataset/SI1/2091992.jpg,SI1
gs://ss_diamonds_dataset/SI1/2128907.jpg,SI1
gs://ss_diamonds_dataset/SI1/2137827.jpg,SI1
gs://ss_diamonds_dataset/SI1/211421-382.jpg,SI1
gs://ss_diamonds_dataset/SI1/220376-204.jpg,SI1
gs://ss_diamonds_dataset/SI1/2111176.jpg,SI1
gs://ss_diamonds_dataset/SI1/2087100.jpg,SI1
gs://ss_diamonds_dataset/SI1/220196-702.jpg,SI1
gs://ss_diamonds_dataset/SI1/220475-348.jpg,SI1
gs://ss_diamonds_dataset/SI1/2095504.jpg,SI1
gs://ss_diamonds_dataset/SI1/220590-267.jpg,SI1
gs://ss_diamonds_dataset/SI1/2111610.jpg,SI1
gs://ss_diamonds_dataset/SI1/2088555.jpg,SI1
gs://ss_diamonds_dataset/SI1/220048-1664.jpg,SI1
gs://ss_diamonds_dataset/SI1/2117261.jpg,SI1
gs://ss_diamonds_dataset/SI1/221215-34.jpg,SI1
gs://ss_diamonds_dataset/SI1/220517-37.jpg,SI1
gs://ss_diamonds_dataset/SI1/2041741.jpg,SI1
gs://ss_diamonds_dataset/SI1/2093161.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104209.jpg,SI1
gs://ss_diamonds_dataset/SI1/2101371.jpg,SI1
gs://ss_diamonds_dataset/SI1/2111162.jpg,SI1
gs://ss_diamonds_dataset/SI1/2111189.jpg,SI1
gs://ss_diamonds_dataset/SI1/220619-49.jpg,SI1
gs://ss_diamonds_dataset/SI1/2100084.jpg,SI1
gs://ss_diamonds_dataset/SI1/220556-80.jpg,SI1
gs://ss_diamonds_dataset/SI1/222093-336.jpg,SI1
gs://ss_diamonds_dataset/SI1/2085930.jpg,SI1
gs://ss_diamonds_dataset/SI1/2135759.jpg,SI1
gs://ss_diamonds_dataset/SI1/220551-89.jpg,SI1
gs://ss_diamonds_dataset/SI1/2111837.jpg,SI1
gs://ss_diamonds_dataset/SI1/220658-15.jpg,SI1
gs://ss_diamonds_dataset/SI1/2136250.jpg,SI1
gs://ss_diamonds_dataset/SI1/220182-32.jpg,SI1
gs://ss_diamonds_dataset/SI1/2098975.jpg,SI1
gs://ss_diamonds_dataset/SI1/2096958.jpg,SI1
gs://ss_diamonds_dataset/SI1/2139177.jpg,SI1
gs://ss_diamonds_dataset/SI1/2031259.jpg,SI1
gs://ss_diamonds_dataset/SI1/2135995.jpg,SI1
gs://ss_diamonds_dataset/SI1/2134453.jpg,SI1
gs://ss_diamonds_dataset/SI1/2091789.jpg,SI1
gs://ss_diamonds_dataset/SI1/220321-47.jpg,SI1
gs://ss_diamonds_dataset/SI1/2023675.jpg,SI1
gs://ss_diamonds_dataset/SI1/2088596.jpg,SI1
gs://ss_diamonds_dataset/SI1/2098785.jpg,SI1
gs://ss_diamonds_dataset/SI1/220379-108.jpg,SI1
gs://ss_diamonds_dataset/SI1/2089850.jpg,SI1
gs://ss_diamonds_dataset/SI1/221222-369.jpg,SI1
gs://ss_diamonds_dataset/SI1/2135765.jpg,SI1
gs://ss_diamonds_dataset/SI1/222191-495.jpg,SI1
gs://ss_diamonds_dataset/SI1/220413-142.jpg,SI1
gs://ss_diamonds_dataset/SI1/2124668.jpg,SI1
gs://ss_diamonds_dataset/SI1/221084-350.jpg,SI1
gs://ss_diamonds_dataset/SI1/223433-447.jpg,SI1
gs://ss_diamonds_dataset/SI1/221183-39.jpg,SI1
gs://ss_diamonds_dataset/SI1/2043195.jpg,SI1
gs://ss_diamonds_dataset/SI1/220097-189.jpg,SI1
gs://ss_diamonds_dataset/SI1/221097-58.jpg,SI1
gs://ss_diamonds_dataset/SI1/221107-1.jpg,SI1
gs://ss_diamonds_dataset/SI1/2137600.jpg,SI1
gs://ss_diamonds_dataset/SI1/2069768.jpg,SI1
gs://ss_diamonds_dataset/SI1/2094815.jpg,SI1
gs://ss_diamonds_dataset/SI1/214152-73.jpg,SI1
gs://ss_diamonds_dataset/SI1/2077556.jpg,SI1
gs://ss_diamonds_dataset/SI1/2027836.jpg,SI1
gs://ss_diamonds_dataset/SI1/2056017.jpg,SI1
gs://ss_diamonds_dataset/SI1/2134686.jpg,SI1
gs://ss_diamonds_dataset/SI1/2089475.jpg,SI1
gs://ss_diamonds_dataset/SI1/2119072.jpg,SI1
gs://ss_diamonds_dataset/SI1/2098578.jpg,SI1
gs://ss_diamonds_dataset/SI1/2090642.jpg,SI1
gs://ss_diamonds_dataset/SI1/2015884.jpg,SI1
gs://ss_diamonds_dataset/SI1/2079792.jpg,SI1
gs://ss_diamonds_dataset/SI1/220496-65.jpg,SI1
gs://ss_diamonds_dataset/SI1/214270-97.jpg,SI1
gs://ss_diamonds_dataset/SI1/2105329.jpg,SI1
gs://ss_diamonds_dataset/SI1/2097139.jpg,SI1
gs://ss_diamonds_dataset/SI1/2086034.jpg,SI1
gs://ss_diamonds_dataset/SI1/220591-78.jpg,SI1
gs://ss_diamonds_dataset/SI1/2075802.jpg,SI1
gs://ss_diamonds_dataset/SI1/2114542.jpg,SI1
gs://ss_diamonds_dataset/SI1/2014218.jpg,SI1
gs://ss_diamonds_dataset/SI1/220485-209.jpg,SI1
gs://ss_diamonds_dataset/SI1/222147-98.jpg,SI1
gs://ss_diamonds_dataset/SI1/2105467.jpg,SI1
gs://ss_diamonds_dataset/SI1/220660-110.jpg,SI1
gs://ss_diamonds_dataset/SI1/2095060.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104779.jpg,SI1
gs://ss_diamonds_dataset/SI1/2103770.jpg,SI1
gs://ss_diamonds_dataset/SI1/2072823.jpg,SI1
gs://ss_diamonds_dataset/SI1/2097111.jpg,SI1
gs://ss_diamonds_dataset/SI1/2107516.jpg,SI1
gs://ss_diamonds_dataset/SI1/2097105.jpg,SI1
gs://ss_diamonds_dataset/SI1/220344-434.jpg,SI1
gs://ss_diamonds_dataset/SI1/2108631.jpg,SI1
gs://ss_diamonds_dataset/SI1/2049679.jpg,SI1
gs://ss_diamonds_dataset/SI1/2103764.jpg,SI1
gs://ss_diamonds_dataset/SI1/220589-310.jpg,SI1
gs://ss_diamonds_dataset/SI1/2066842.jpg,SI1
gs://ss_diamonds_dataset/SI1/220498-74.jpg,SI1
gs://ss_diamonds_dataset/SI1/220324-109.jpg,SI1
gs://ss_diamonds_dataset/SI1/220660-104.jpg,SI1
gs://ss_diamonds_dataset/SI1/221059-90.jpg,SI1
gs://ss_diamonds_dataset/SI1/2040885.jpg,SI1
gs://ss_diamonds_dataset/SI1/2138094.jpg,SI1
gs://ss_diamonds_dataset/SI1/221080-83.jpg,SI1
gs://ss_diamonds_dataset/SI1/2098550.jpg,SI1
gs://ss_diamonds_dataset/SI1/2043354.jpg,SI1
gs://ss_diamonds_dataset/SI1/221190-105.jpg,SI1
gs://ss_diamonds_dataset/SI1/220225-23.jpg,SI1
gs://ss_diamonds_dataset/SI1/2062371.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104786.jpg,SI1
gs://ss_diamonds_dataset/SI1/2078329.jpg,SI1
gs://ss_diamonds_dataset/SI1/223403-89.jpg,SI1
gs://ss_diamonds_dataset/SI1/2093388.jpg,SI1
gs://ss_diamonds_dataset/SI1/220569-72.jpg,SI1
gs://ss_diamonds_dataset/SI1/2100286.jpg,SI1
gs://ss_diamonds_dataset/SI1/2136734.jpg,SI1
gs://ss_diamonds_dataset/SI1/220473-655.jpg,SI1
gs://ss_diamonds_dataset/SI1/2130351.jpg,SI1
gs://ss_diamonds_dataset/SI1/220641-34.jpg,SI1
gs://ss_diamonds_dataset/SI1/2136720.jpg,SI1
gs://ss_diamonds_dataset/SI1/2071319.jpg,SI1
gs://ss_diamonds_dataset/SI1/2104792.jpg,SI1
gs://ss_diamonds_dataset/SI1/222134-128.jpg,SI1
gs://ss_diamonds_dataset/SI1/2086791.jpg,SI1
gs://ss_diamonds_dataset/SI1/2128278.jpg,SI1
gs://ss_diamonds_dataset/SI1/2062365.jpg,SI1
gs://ss_diamonds_dataset/SI1/220344-385.jpg,SI1
gs://ss_diamonds_dataset/SI1/2121274.jpg,SI1
gs://ss_diamonds_dataset/SI1/220343-104.jpg,SI1
gs://ss_diamonds_dataset/SI1/2136708.jpg,SI1
gs://ss_diamonds_dataset/SI1/2125012.jpg,SI1
gs://ss_diamonds_dataset/SI1/222135-475.jpg,SI1
gs://ss_diamonds_dataset/SI1/2125006.jpg,SI1
gs://ss_diamonds_dataset/SI1/2071325.jpg,SI1
gs://ss_diamonds_dataset/SI1/221062-297.jpg,SI1
gs://ss_diamonds_dataset/SI1/2121506.jpg,SI1
gs://ss_diamonds_dataset/SI1/220530-112.jpg,SI1
gs://ss_diamonds_dataset/SI1/221102-43.jpg,SI1
gs://ss_diamonds_dataset/SI1/220568-296.jpg,SI1
gs://ss_diamonds_dataset/SI1/221096-297.jpg,SI1
gs://ss_diamonds_dataset/SI1/220333-438.jpg,SI1
gs://ss_diamonds_dataset/SI1/2075142.jpg,SI1
gs://ss_diamonds_dataset/SI1/2125007.jpg,SI1
gs://ss_diamonds_dataset/SI1/2122768.jpg,SI1
gs://ss_diamonds_dataset/SI1/2077755.jpg,SI1
gs://ss_diamonds_dataset/SI1/2066880.jpg,SI1
gs://ss_diamonds_dataset/SI1/2078300.jpg,SI1
gs://ss_diamonds_dataset/SI1/2119098.jpg,SI1
gs://ss_diamonds_dataset/SI1/2110902.jpg,SI1
gs://ss_diamonds_dataset/SI1/2083818.jpg,SI1
gs://ss_diamonds_dataset/SI1/220271-144.jpg,SI1
gs://ss_diamonds_dataset/SI1/2010902.jpg,SI1
gs://ss_diamonds_dataset/SI1/2125013.jpg,SI1
gs://ss_diamonds_dataset/SI1/2078472.jpg,SI1
gs://ss_diamonds_dataset/SI1/2049877.jpg,SI1
gs://ss_diamonds_dataset/SI1/2136709.jpg,SI1
gs://ss_diamonds_dataset/SI1/2121275.jpg,SI1
gs://ss_diamonds_dataset/SI1/2131066.jpg,SI1
gs://ss_diamonds_dataset/SI1/220483-259.jpg,SI1
